player_id,match-format,matches,innings,notouts,runs,hi_score,average,balls_faced,strike_rate,hundreds,fifties,fours,sixes,catches,stumps
22548,Tests,3,6,0,72,30,12,,,0,0,,0,0,0
22548,First-Class,154,272,20,8318,268,33,,,13,42,,,163,5
23521,Tests,20,34,2,812,99,25.37,,,0,4,,0,14,0
23521,First-Class,446,658,75,18173,183*,31.17,,,27,83,,,328,1
23523,ODI,28,24,8,326,60*,20.37,472,69.06,0,2,20,1,10,0
23523,,14,8,5,96,35*,32,72,133.33,0,0,9,1,8,0
23523,First-Class,193,320,27,10693,257,36.49,,,23,50,,,184,0
23523,List A,209,178,31,3677,98*,25.01,,,0,23,,,75,0
23523,T20,126,94,33,1250,76*,20.49,1214,102.96,0,2,104,12,39,0
23532,Tests,2,2,0,43,43,21.5,,,0,0,,0,1,0
23532,First-Class,171,257,65,2303,81,11.99,,,0,4,,,80,0
23534,Tests,8,10,5,28,10*,5.6,,,0,0,,0,5,0
23534,First-Class,341,392,114,2485,62,8.93,,,0,1,,,150,0
23536,Tests,2,4,0,27,13,6.75,,,0,0,4,0,6,0
23536,First-Class,139,242,11,6653,220,28.8,,,11,38,,,115,29
1145408,List A,8,7,0,73,25,10.42,114,64.03,0,0,5,3,1,0
663613,First-Class,47,78,6,1805,135,25.06,3752,48.1,2,8,201,21,14,0
663613,List A,25,19,0,477,136,25.1,494,96.55,1,1,45,8,6,0
663613,T20,60,49,9,991,92,24.77,729,135.93,0,5,96,32,29,0
1207680,First-Class,7,9,1,54,12,6.75,67,80.59,0,0,7,2,0,0
1207680,List A,11,2,0,3,3,1.5,4,75,0,0,0,0,2,0
1207680,T20,3,1,1,2,2*,,2,100,0,0,0,0,3,0
1292521,First-Class,1,2,0,23,18,11.5,66,34.84,0,0,4,0,2,0
1292521,List A,2,1,0,3,3,3,14,21.42,0,0,0,0,3,0
360911,Tests,9,14,5,35,9,3.88,110,31.81,0,0,4,0,1,0
360911,ODI,9,3,2,8,6*,8,15,53.33,0,0,1,0,1,0
360911,First-Class,63,95,19,799,72,10.51,1928,41.44,0,1,103,12,12,0
360911,List A,78,41,12,309,34,10.65,399,77.44,0,0,27,9,13,0
360911,T20,95,33,18,133,17*,8.86,184,72.28,0,0,11,4,15,0
26511,First-Class,2,3,1,59,33*,29.5,,,0,0,,,5,1
1081436,First-Class,1,2,0,25,14,12.5,52,48.07,0,0,3,0,0,0
1081436,List A,15,15,0,309,54,20.6,446,69.28,0,2,38,5,6,0
1081436,T20,5,5,0,86,47,17.2,86,100,0,0,9,2,3,0
1070183,First-Class,20,30,2,872,100,31.14,1259,69.26,1,4,110,21,18,0
1070183,List A,47,46,3,1452,169*,33.76,1582,91.78,3,5,179,38,18,0
1070183,T20,78,76,12,1702,107,26.59,1250,136.16,1,10,168,67,22,0
26169,Tests,29,53,3,1018,81,20.36,,,0,6,,0,32,0
26169,ODI,5,3,0,93,70,31,132,70.45,0,1,6,1,0,0
26169,First-Class,212,333,35,8732,173*,29.3,,,13,41,,,190,5
26169,List A,12,8,2,169,70,28.16,,,0,1,,,5,0
26504,First-Class,30,47,6,530,54,12.92,1229,43.12,0,1,,,11,0
26504,List A,24,20,2,202,44,11.22,201,100.49,0,0,,,4,0
26504,T20,25,24,1,278,39,12.08,213,130.51,0,0,22,14,11,0
26179,Tests,21,36,8,872,114*,31.14,,,1,4,,1,8,0
26179,First-Class,152,236,28,8683,230*,41.74,,,17,45,,,97,0
26184,Tests,26,39,5,571,109*,16.79,1081,52.82,1,0,83,3,6,0
26184,ODI,191,113,26,1269,95,14.58,1574,80.62,0,3,103,22,52,0
26184,,4,2,0,15,14,7.5,11,136.36,0,0,2,0,0,0
26184,First-Class,110,139,23,3336,145,28.75,,,4,16,,,37,0
26184,List A,270,173,43,2275,95,17.5,,,0,8,,,69,0
26184,T20,62,35,15,286,39,14.3,228,125.43,0,0,23,8,10,0
26304,First-Class,1,2,1,19,18*,19,,,0,0,,,1,0
398438,Tests,21,36,0,1488,243,41.33,2782,53.48,4,6,189,28,14,0
398438,ODI,5,5,0,86,32,17.2,83,103.61,0,0,12,1,2,0
398438,First-Class,93,160,7,7039,304*,46,11884,59.23,15,39,902,91,56,0
398438,List A,104,104,5,4637,176,46.83,4721,98.22,13,22,553,79,38,0
398438,T20,195,189,13,4548,111,25.84,3389,134.19,2,26,454,161,81,0
53913,,13,23,1,1110,190,50.45,,,4,4,,,2,0
53913,,21,21,3,567,72,31.5,,,0,4,,,4,0
26375,First-Class,3,6,2,47,30,11.75,,,0,0,,,0,0
228430,First-Class,68,93,9,1284,61*,15.28,2249,57.09,0,2,180,17,17,0
228430,List A,61,44,13,490,62*,15.8,584,83.9,0,1,41,17,12,0
228430,T20,80,41,13,241,26*,8.6,216,111.57,0,0,14,11,10,0
942645,ODI,11,3,1,9,5,4.5,17,52.94,0,0,1,0,1,0
942645,,14,1,1,1,1*,,1,100,0,0,0,0,3,0
942645,First-Class,6,8,5,41,18*,13.66,90,45.55,0,0,6,1,1,0
942645,List A,50,14,5,40,15,4.44,71,56.33,0,0,2,1,8,0
942645,T20,91,12,5,10,3*,1.42,29,34.48,0,0,0,0,17,0
1081218,T20,12,9,2,92,22,13.14,73,126.02,0,0,5,4,2,2
1175458,First-Class,5,8,2,65,30*,10.83,137,47.44,0,0,13,0,2,0
1175458,List A,10,9,1,20,11,2.5,62,32.25,0,0,1,0,2,0
1175458,T20,15,5,1,42,17,10.5,50,84,0,0,5,0,2,0
54286,,5,7,2,46,16*,9.2,193,23.83,0,0,6,0,0,0
54286,,78,27,8,153,21,8.05,313,48.88,0,0,16,0,17,0
54286,,2,0,0,0,-,,0,,0,0,0,0,0,0
253804,First-Class,6,7,2,42,15*,8.4,90,46.66,0,0,3,2,2,0
26228,Tests,7,14,1,292,51,22.46,,,0,1,,2,3,0
26228,First-Class,92,150,12,3344,140*,24.23,,,5,18,,,77,0
26223,Tests,24,40,4,878,118,24.38,,,1,4,,0,13,0
26223,First-Class,186,286,34,10426,262,41.37,,,31,39,,,96,2
26225,Tests,69,113,10,4378,138,42.5,,,11,24,,21,47,0
26225,ODI,85,75,12,1924,102*,30.53,3334,57.7,2,13,,,23,0
26225,First-Class,248,379,61,13747,207,43.22,,,30,67,,,153,0
26225,List A,109,99,17,2701,102*,32.93,,,2,18,,,26,0
26226,Tests,10,18,0,550,124,30.55,,,1,3,,1,4,0
26226,ODI,3,3,0,100,62,33.33,119,84.03,0,1,,,1,0
26226,First-Class,145,230,28,8175,235*,40.47,,,16,47,,,47,0
26226,List A,20,20,4,582,102*,36.37,,,1,3,,,3,0
26238,Tests,11,13,3,425,103,42.5,1126,37.74,1,3,44,3,9,0
26238,ODI,37,30,5,513,84*,20.52,799,64.2,0,2,28,2,12,0
26238,First-Class,86,134,15,5815,246,48.86,,,17,25,,,58,0
26238,List A,113,103,16,2382,103*,27.37,,,1,14,,,32,0
26797,First-Class,40,48,13,461,84,13.17,1320,34.92,0,2,55,4,15,0
26797,List A,20,9,6,29,10*,9.66,37,78.37,0,0,0,2,2,0
26797,T20,31,4,3,11,8,11,6,183.33,0,0,0,1,16,0
26798,First-Class,23,36,1,1031,113,29.45,1554,66.34,1,7,,,18,0
26798,List A,66,65,4,2063,134,33.81,2287,90.2,2,13,,,18,0
26798,T20,71,61,13,1257,77,26.18,1009,124.57,0,7,119,47,28,0
960673,,6,2,1,6,4,6,14,42.85,0,0,0,0,0,0
26257,Tests,1,1,0,6,6,6,11,54.54,0,0,1,0,0,0
26257,ODI,20,13,4,34,9,3.77,42,80.95,0,0,1,1,2,0
26257,First-Class,54,56,11,707,63,15.71,,,0,1,,,22,0
26257,List A,75,42,14,325,43*,11.6,,,0,0,,,18,0
1175467,List A,3,2,1,10,10*,10,10,100,0,0,1,0,1,0
1175467,T20,9,6,2,71,37,17.75,55,129.09,0,0,1,5,2,0
851261,First-Class,36,52,3,2197,267,44.83,3595,61.11,6,10,285,19,32,0
851261,List A,43,39,4,1425,141,40.71,1605,88.78,4,8,149,34,9,0
851261,T20,53,40,2,844,84,22.21,730,115.61,0,5,78,21,24,0
1123073,First-Class,27,42,2,1150,134,28.75,2046,56.2,3,3,122,24,70,13
1123073,List A,23,18,3,580,95*,38.66,681,85.16,0,5,45,22,30,6
1123073,T20,50,42,9,755,88*,22.87,650,116.15,0,3,56,40,40,8
1255374,,1,1,0,2,2,2,5,40,0,0,0,0,0,0
1255374,,2,0,0,0,-,,0,,0,0,0,0,0,0
477071,First-Class,90,141,23,4571,212,38.73,10563,43.27,11,23,485,42,86,0
477071,List A,100,96,13,3768,137,45.39,4671,80.66,7,27,275,55,46,0
477071,T20,60,51,11,1139,67,28.47,1040,109.51,0,4,80,30,30,0
269170,First-Class,36,40,22,238,45,13.22,660,36.06,0,0,32,2,12,0
269170,List A,28,13,9,45,9*,11.25,61,73.77,0,0,5,0,12,0
269170,T20,24,6,5,13,9*,13,10,130,0,0,2,0,7,0
26268,Tests,1,2,0,15,8,7.5,,,0,0,,0,0,0
26268,First-Class,58,91,8,2782,165,33.51,,,6,15,,,14,1
26269,Tests,7,13,2,542,163*,49.27,,,1,3,,0,2,0
26269,First-Class,67,102,16,3336,165*,38.79,,,6,16,,,27,0
290632,,1,0,0,0,-,,0,,0,0,0,0,0,0
290632,First-Class,56,64,29,455,51,13,942,48.3,0,2,58,5,17,0
290632,List A,41,21,8,107,38*,8.23,163,65.64,0,0,5,2,11,0
290632,T20,84,27,18,105,14*,11.66,105,100,0,0,11,0,24,0
26432,First-Class,10,15,3,78,17,6.5,208,37.5,0,0,10,1,5,0
26432,List A,3,2,0,2,1,1,5,40,0,0,0,0,0,0
26432,T20,6,4,0,33,19,8.25,19,173.68,0,0,3,2,3,0
1175464,List A,8,8,1,219,70,31.28,244,89.75,0,1,25,8,0,0
960369,First-Class,15,28,2,769,127,29.57,1592,48.3,3,1,90,9,21,0
960369,List A,15,15,2,546,105,42,659,82.85,1,2,51,11,4,0
960369,T20,1,1,0,27,27,27,16,168.75,0,0,4,1,2,0
642539,First-Class,7,9,2,105,63,15,165,63.63,0,1,10,5,2,0
642539,List A,22,9,2,75,30,10.71,118,63.55,0,0,3,1,4,0
642539,T20,45,11,5,17,5*,2.83,24,70.83,0,0,0,0,9,0
26290,Tests,13,19,4,257,57,17.13,800,32.12,0,1,25,0,2,0
26290,ODI,32,17,7,116,31*,11.6,162,71.6,0,0,6,0,5,0
26290,First-Class,98,129,22,3014,206*,28.16,,,2,16,,,44,0
26290,List A,54,30,11,281,71,14.78,,,0,1,,,12,0
1125976,ODI,3,1,0,9,9,9,9,100,0,0,0,1,0,0
1125976,,33,8,6,32,12,16,24,133.33,0,0,3,1,11,0
1125976,First-Class,12,16,5,126,26,11.45,160,78.75,0,0,16,5,6,0
1125976,List A,20,6,2,26,9,6.5,33,78.78,0,0,2,1,4,0
1125976,T20,98,20,14,57,12,9.5,61,93.44,0,0,6,1,27,0
26295,Tests,16,29,1,729,93,26.03,,,0,6,,0,13,0
26295,ODI,13,13,0,122,51,9.38,232,52.58,0,1,10,1,4,0
26295,First-Class,156,240,18,10421,287,46.94,,,30,43,,,145,0
26295,List A,65,64,4,1734,90,28.9,,,0,12,,,22,0
26293,Tests,2,2,1,4,2*,4,,,0,0,0,0,2,0
26293,ODI,4,3,1,21,8,10.5,32,65.62,0,0,2,0,0,0
26293,First-Class,48,62,8,1652,149,30.59,,,4,4,,,23,0
26293,List A,14,11,2,137,29,15.22,,,0,0,,,2,0
26291,First-Class,109,176,8,7208,178,42.9,,,20,36,,,85,0
26291,List A,100,99,4,3227,154*,33.96,,,7,19,,,21,0
26291,T20,7,7,0,79,31,11.28,78,101.28,0,0,13,1,0,0
26540,First-Class,3,4,2,2,2*,1,,,0,0,0,0,0,0
1060201,First-Class,4,6,2,6,6*,1.5,65,9.23,0,0,1,0,2,0
1060201,List A,3,1,0,2,2,2,16,12.5,0,0,0,0,0,0
26421,Tests,94,132,15,3185,124,27.22,5832,54.61,5,14,365,20,32,0
26421,ODI,113,63,20,707,65,16.44,813,86.96,0,1,60,7,30,0
26421,,65,19,12,184,31*,26.28,160,114.99,0,0,17,4,11,0
26421,First-Class,150,209,32,5097,124,28.79,9298,54.81,7,25,627,26,57,0
26421,List A,173,103,27,1346,79,17.71,1740,77.35,0,4,104,13,49,0
26421,T20,309,126,51,1114,50,14.85,927,120.17,0,1,95,34,70,0
26319,First-Class,32,48,3,801,78,17.8,,,0,5,,,11,0
26319,List A,24,21,5,185,22*,11.56,,,0,0,,,8,0
694211,ODI,5,2,0,13,10,6.5,18,72.22,0,0,2,0,3,0
694211,,15,3,2,10,8,10,7,142.85,0,0,0,1,7,0
694211,First-Class,38,43,9,469,64,13.79,843,55.63,0,1,35,27,6,0
694211,List A,33,21,8,98,28,7.53,122,80.32,0,0,6,5,11,0
694211,T20,87,19,9,59,12,5.9,52,113.46,0,0,3,5,21,0
26487,First-Class,38,56,3,923,125,17.41,1787,51.65,1,4,120,12,7,0
26487,List A,34,22,8,304,40,21.71,466,65.23,0,0,23,3,10,0
26487,T20,22,11,4,103,21*,14.71,108,95.37,0,0,12,1,7,0
1171647,First-Class,10,18,1,387,91,22.76,768,50.39,0,3,56,2,3,0
1171647,List A,13,13,2,443,78,40.27,546,81.13,0,5,38,8,5,0
1171647,T20,16,15,0,338,96,22.53,283,119.43,0,1,42,7,4,0
26325,Tests,7,12,0,135,24,11.25,,,0,0,,0,3,0
26325,ODI,25,21,2,269,39*,14.15,400,67.25,0,0,,,7,0
26325,First-Class,142,182,14,6634,215,39.48,,,20,27,,,95,0
26325,List A,72,62,6,1521,94,27.16,,,0,8,,,22,0
26329,Tests,99,147,9,6215,199,45.03,,,22,21,,19,105,0
26329,ODI,334,308,54,9378,153*,36.92,12669,74.02,7,58,,,156,0
26329,First-Class,229,343,38,15855,226,51.98,,,54,74,,,220,0
26329,List A,432,399,70,12931,161*,39.3,,,11,85,,,200,0
26794,First-Class,31,52,1,1120,88,21.96,2418,46.31,0,8,,,17,0
26794,List A,44,43,1,1218,108*,29,1552,78.47,1,11,,,2,0
26794,T20,27,26,2,568,75,23.66,516,110.07,0,4,53,22,3,0
26802,Tests,4,7,1,94,38,15.66,248,37.9,0,0,11,1,6,0
26802,ODI,40,36,10,867,100,33.34,1180,73.47,1,4,68,10,13,0
26802,First-Class,121,168,21,6758,164,45.97,,,14,45,,,84,0
26802,List A,148,137,32,4212,111*,40.11,,,5,24,,,60,0
26802,T20,18,16,3,335,42,25.76,281,119.21,0,0,30,8,5,0
1151270,First-Class,3,4,0,231,191,57.75,269,85.87,1,0,29,8,2,0
1151270,List A,5,4,1,111,91*,37,91,121.97,0,1,11,5,3,0
1151270,T20,41,31,8,532,59*,23.13,398,133.66,0,2,33,24,15,0
26806,Tests,2,3,0,63,56,21,178,35.39,0,1,8,0,2,0
26806,ODI,7,6,1,79,27*,15.8,172,45.93,0,0,4,0,2,0
26806,,1,1,0,43,43,43,37,116.21,0,0,5,0,0,0
26806,First-Class,145,216,28,10245,250,54.49,,,32,45,,,96,0
26806,List A,144,132,19,4164,134,36.84,5545,75.09,6,28,,,54,0
26806,T20,142,110,30,2300,71*,28.75,2040,112.74,0,13,217,42,27,0
1204925,,1,0,0,0,-,,0,,0,0,0,0,0,0
1204925,,6,1,0,10,10,10,6,166.66,0,0,2,0,1,0
26815,Tests,2,4,1,39,21*,13,105,37.14,0,0,3,1,1,0
26815,ODI,8,4,1,23,11,7.66,29,79.31,0,0,2,0,3,0
26815,First-Class,188,242,48,6176,134*,31.83,,,9,26,,,82,0
26815,List A,143,87,28,1367,105,23.16,,,1,2,,,47,0
26815,T20,12,8,3,106,64,21.2,79,134.17,0,1,7,2,2,0
26817,Tests,10,18,0,428,112,23.77,,,1,2,,0,6,0
26817,First-Class,235,391,29,12367,224*,34.16,,,21,64,,,154,0
604534,First-Class,52,78,6,2452,161,34.05,4310,56.89,6,8,339,13,99,23
604534,List A,48,47,1,961,173*,20.89,1233,77.93,1,3,91,21,43,11
604534,T20,53,49,4,894,68,19.86,823,108.62,0,6,103,17,32,13
26829,Tests,8,9,0,51,31,5.66,126,40.47,0,0,5,1,1,0
26829,ODI,30,16,6,120,21*,12,152,78.94,0,0,8,3,11,0
26829,,5,0,0,0,-,,0,,0,0,0,0,0,0
26829,First-Class,106,115,16,1202,49*,12.14,,,0,0,,,38,0
26829,List A,100,52,17,328,28*,9.37,439,74.71,0,0,,,27,0
26829,T20,104,20,9,54,15,4.9,62,87.09,0,0,4,2,16,0
1292500,List A,2,1,0,1,1,1,6,16.66,0,0,0,0,0,0
1292500,T20,8,8,0,114,43,14.25,103,110.67,0,0,9,5,6,3
27569,First-Class,64,89,4,2025,100,23.82,3604,56.18,1,10,273,21,23,0
27569,List A,43,39,6,806,101*,24.42,,,2,3,,,8,0
27569,T20,33,32,5,389,53*,14.4,357,108.96,0,1,25,12,5,0
27172,First-Class,1,2,0,4,4,2,,,0,0,,,0,0
27014,First-Class,23,40,5,1118,176,31.94,3033,36.86,2,4,128,0,12,0
26849,Tests,1,1,0,0,0,0,,,0,0,0,0,3,0
26849,First-Class,26,44,11,232,31,7.03,,,0,0,,,13,0
26851,Tests,1,2,0,13,8,6.5,,,0,0,,1,0,0
26851,First-Class,138,209,29,3715,138,20.63,,,5,11,,,74,0
26853,Tests,1,1,0,3,3,3,7,42.85,0,0,0,0,0,0
26853,ODI,6,5,3,49,25*,24.5,42,116.66,0,0,2,1,3,0
26853,First-Class,59,73,8,1200,81,18.46,,,0,7,,,29,0
26853,List A,49,37,16,490,50*,23.33,,,0,1,,,12,0
54124,,12,22,0,614,75,27.9,,,0,6,,,3,0
54124,,26,26,0,409,61,15.73,,,0,2,,,6,0
27225,Tests,12,18,2,470,100*,29.37,1447,32.48,1,3,57,3,4,0
27225,ODI,15,15,2,180,57*,13.84,239,75.31,0,1,14,3,4,0
27225,First-Class,165,271,19,8349,212,33.13,,,13,49,,,143,0
27225,List A,112,104,8,2560,139,26.66,,,3,15,,,31,0
27225,T20,33,28,3,381,67,15.24,306,124.5,0,2,35,17,6,0
26860,Tests,1,2,1,16,12,16,,,0,0,,0,0,0
26860,First-Class,31,54,4,928,113,18.56,,,1,5,,,12,0
398519,First-Class,38,63,1,1547,130,24.95,3191,48.48,1,9,228,5,50,2
398519,List A,38,38,2,1030,91*,28.61,1380,74.63,0,8,120,7,24,5
398519,T20,20,20,1,717,122,37.73,489,146.62,1,5,85,21,6,0
27179,First-Class,20,26,12,289,49*,20.64,,,0,0,,,14,0
54234,,5,6,0,20,5,3.33,,,0,0,,,2,0
54234,,6,5,3,26,10,13,,,0,0,,,2,0
942649,List A,1,1,0,0,0,0,12,0,0,0,0,0,0,0
942649,T20,2,1,1,0,0*,,0,,0,0,0,0,0,0
1292502,First-Class,2,4,1,152,44,50.66,319,47.64,0,0,22,0,0,0
1292502,List A,2,2,0,4,4,2,13,30.76,0,0,0,0,1,0
1292502,T20,6,5,2,89,40*,29.66,73,121.91,0,0,3,6,1,0
26872,ODI,13,10,3,158,51,22.57,183,86.33,0,1,11,5,4,0
26872,First-Class,64,102,8,3136,159,33.36,,,10,15,,,26,0
26872,List A,60,53,7,1217,78,26.45,,,0,8,,,20,0
26875,Tests,67,101,28,656,50*,8.98,,,0,1,,3,26,0
26875,ODI,10,7,2,31,13,6.2,70,44.28,0,0,,0,4,0
26875,First-Class,370,426,111,3584,61,11.37,,,0,7,,,172,0
26875,List A,72,45,13,218,24*,6.81,,,0,0,,,21,0
54235,,2,4,0,34,16,8.5,,,0,0,,,2,0
54235,,11,11,3,63,18*,7.87,,,0,0,,,0,0
27186,First-Class,2,3,1,32,15*,16,,,0,0,,,1,0
27186,List A,4,3,0,10,4,3.33,,,0,0,,,0,0
26896,ODI,2,1,1,0,0*,,0,,0,0,0,0,0,0
26896,First-Class,95,107,37,883,72,12.61,,,0,2,,,45,0
26896,List A,105,42,14,175,18*,6.25,,,0,0,,,20,0
26897,Tests,3,4,0,77,39,19.25,,,0,0,,0,1,0
26897,First-Class,63,86,8,2552,227,32.71,,,4,11,,,50,0
529436,Tests,5,8,1,129,44,18.42,226,57.07,0,0,10,5,12,1
529436,First-Class,91,143,12,4836,308,36.91,8097,59.72,9,27,602,86,308,36
529436,List A,64,64,6,1950,161*,33.62,2533,76.98,6,6,197,37,69,13
529436,T20,67,62,5,1116,78*,19.57,1022,109.19,0,5,97,40,48,13
27192,First-Class,95,124,21,5443,222*,52.84,,,18,21,,,100,1
27192,List A,37,33,9,926,104,38.58,,,1,6,,,9,0
26928,Tests,2,3,1,6,6,3,,,0,0,,0,0,0
26928,First-Class,82,83,25,754,47*,13,,,0,0,,,41,0
26928,List A,12,6,4,15,7*,7.5,,,0,0,,,3,0
26907,First-Class,112,157,25,6482,212*,49.1,,,17,30,,,41,0
26907,List A,119,105,31,3038,106*,41.05,,,3,19,,,45,0
26907,T20,146,95,37,1251,107*,21.56,1079,115.94,1,1,85,43,46,0
883423,,2,3,1,66,44*,33,169,39.05,0,0,9,0,4,0
883423,,19,11,2,138,68,15.33,199,69.34,0,1,13,0,18,9
883423,,53,23,4,172,46,9.05,189,91,0,0,17,1,23,45
960715,,1,2,0,22,19,11,52,42.3,0,0,3,0,0,0
960715,,22,21,0,513,64,24.42,701,73.18,0,4,59,1,12,9
960715,,18,13,1,178,35,14.83,213,83.56,0,0,18,2,5,8
54236,,5,7,2,123,42,24.6,,,0,0,,,1,0
54236,,22,15,4,136,33*,12.36,,,0,0,,,4,0
27197,First-Class,18,28,2,684,86,26.3,,,0,5,,,10,0
27197,List A,10,10,1,241,70,26.77,,,0,2,,,1,0
54237,,1,1,0,7,7,7,,,0,0,,,0,0
54237,,15,12,3,40,14*,4.44,,,0,0,,,4,0
27260,First-Class,48,57,16,1163,123,28.36,,,1,4,,,36,0
27260,List A,11,11,0,153,36,13.9,,,0,0,,,6,0
642531,First-Class,63,101,10,3908,187,42.94,7821,49.96,14,15,429,54,64,3
642531,List A,65,61,14,2074,112*,44.12,2510,82.62,3,16,171,70,28,1
642531,T20,55,53,11,1263,108*,30.07,955,132.25,1,7,84,67,11,0
26942,ODI,2,1,0,6,6,6,13,46.15,0,0,0,0,0,0
26942,First-Class,61,70,9,1355,85*,22.21,,,0,6,,,27,0
26942,List A,24,15,7,135,23,16.87,,,0,0,,,8,0
27565,First-Class,55,80,10,3223,297,46.04,,,10,15,,,41,0
27565,List A,27,26,4,404,71,18.36,,,0,3,,,15,1
26946,First-Class,25,44,0,1433,157,32.56,3307,43.33,2,5,173,1,15,0
26946,List A,16,16,0,495,96,30.93,646,76.62,0,5,47,11,4,0
26946,T20,19,19,3,377,80*,23.56,350,107.71,0,3,44,3,4,0
26948,Tests,27,41,5,830,83*,23.05,,,0,5,,5,11,0
26948,ODI,72,49,10,629,57,16.12,1046,60.13,0,1,,,12,0
26948,First-Class,136,215,22,6579,211*,34.08,,,14,33,,,91,0
26948,List A,113,87,14,1038,69,14.21,,,0,5,,,25,0
27223,Tests,6,10,1,194,78,21.55,333,58.25,0,1,23,1,4,0
27223,ODI,14,11,3,230,77,28.75,246,93.49,0,1,23,5,3,0
27223,,3,2,0,35,24,17.5,29,120.68,0,0,2,1,0,0
27223,First-Class,95,145,5,4796,189,34.25,6991,68.6,11,22,,,34,0
27223,List A,100,85,15,1788,107,25.54,1922,93.02,1,10,,,30,0
27223,T20,150,116,34,1641,52,20.01,1301,126.13,0,1,118,64,38,0
442048,,1,1,1,0,0*,,1,0,0,0,0,0,0,0
442048,,63,36,15,172,18*,8.19,271,63.46,0,0,15,0,16,0
442048,,42,14,6,40,15,5,60,66.66,0,0,2,1,6,0
27280,First-Class,49,78,5,2207,168,30.23,3860,57.17,4,11,,,145,13
27280,List A,48,47,5,1132,104,26.95,1568,72.19,1,6,,,29,17
27280,T20,65,64,3,1324,92,21.7,1196,110.7,0,6,143,35,40,15
27209,First-Class,41,59,5,2170,160,40.18,,,5,13,,,16,0
27209,List A,20,15,2,281,53,21.61,,,0,1,,,4,0
26957,First-Class,66,112,3,3447,235,31.62,,,5,17,,,36,0
26957,List A,34,34,3,466,61,15.03,,,0,1,,,15,0
26962,Tests,55,97,11,3061,177*,35.59,,,5,18,,,37,0
26962,First-Class,251,370,57,12805,207*,40.91,,,30,72,,,160,0
26966,ODI,1,1,0,13,13,13,18,72.22,0,0,1,0,0,0
26966,First-Class,78,128,6,3757,170,30.79,,,8,17,,,40,0
26966,List A,8,7,1,115,52,19.16,,,0,1,,,3,0
54238,,2,1,0,7,7,7,,,0,0,,,0,0
54239,,6,9,6,45,19*,15,,,0,0,,,0,0
54239,,20,11,4,44,11,6.28,,,0,0,,,1,0
252229,,1,1,1,0,0*,,29,0,0,0,0,0,0,0
252229,,1,0,0,0,-,,0,,0,0,0,0,0,0
625383,Tests,30,46,17,212,34*,7.31,455,46.59,0,0,24,6,8,0
625383,ODI,73,21,13,63,16,7.87,107,58.87,0,0,8,1,17,0
625383,,62,7,5,8,7,4,13,61.53,0,0,1,0,7,0
625383,First-Class,58,76,37,392,55*,10.05,1007,38.92,0,1,45,8,17,0
625383,List A,98,34,20,126,42*,9,165,76.36,0,0,13,4,25,0
625383,T20,212,37,26,90,16*,8.18,105,85.71,0,0,6,3,30,0
26972,First-Class,164,261,32,10004,188,43.68,,,26,54,,,103,0
26972,List A,82,77,21,2299,125*,41.05,,,1,13,,,31,0
26972,T20,8,8,0,110,32,13.75,130,84.61,0,0,8,1,4,0
27760,First-Class,9,13,0,415,100,31.92,982,42.26,1,2,57,0,3,0
27760,List A,4,3,0,25,23,8.33,49,51.02,0,0,3,0,1,0
27760,T20,2,1,0,10,10,10,15,66.66,0,0,0,0,2,0
430246,ODI,72,14,5,77,18*,8.55,141,54.6,0,0,8,0,16,0
430246,,80,6,4,6,3*,3,13,46.15,0,0,0,0,14,0
430246,First-Class,33,50,10,340,42,8.5,1133,30,0,0,41,2,12,0
430246,List A,129,48,21,300,24*,11.11,530,56.6,0,0,28,1,27,0
430246,T20,283,42,26,79,10,4.93,149,53.02,0,0,1,0,61,0
447261,ODI,13,9,3,203,69*,33.83,207,98.06,0,2,17,8,1,0
447261,,24,6,5,53,31,53,26,203.84,0,0,4,4,2,0
447261,First-Class,47,66,11,1001,57*,18.2,1787,56.01,0,2,129,33,19,0
447261,List A,58,41,6,599,69*,17.11,712,84.12,0,3,41,31,10,0
447261,T20,132,45,21,319,55*,13.29,240,132.91,0,1,16,23,26,0
1064812,ODI,1,1,0,13,13,13,25,52,0,0,0,0,0,0
1064812,,6,1,0,5,5,5,5,100,0,0,1,0,3,0
1064812,First-Class,20,23,4,380,84,20,575,66.08,0,1,39,13,5,0
1064812,List A,47,32,8,262,48,10.91,325,80.61,0,0,12,13,14,0
1064812,T20,105,41,17,188,25*,7.83,193,97.4,0,0,17,5,36,0
54240,,11,11,5,35,26,5.83,,,0,0,,,1,0
54240,,14,8,6,23,14*,11.5,,,0,0,,,2,0
54241,,1,2,1,0,0*,0,,,0,0,,,0,0
27591,Tests,58,80,39,167,22,4.07,,,0,0,,0,25,0
27591,ODI,1,1,1,11,11*,,13,84.61,0,0,,,0,0
27591,First-Class,246,244,114,600,25,4.61,,,0,0,,,107,0
27591,List A,7,3,2,25,14*,25,,,0,0,,,1,0
27592,ODI,7,7,0,88,53,12.57,162,54.32,0,1,11,0,0,0
27592,First-Class,81,124,8,4999,237*,43.09,,,10,23,,,54,2
27592,List A,41,41,1,1053,88,26.32,,,0,7,,,6,1
27603,ODI,3,2,1,6,3*,6,30,20,0,0,0,0,1,0
27603,First-Class,129,155,27,2699,120,21.08,,,1,9,,,84,0
27603,List A,112,78,22,825,68,14.73,,,0,1,,,42,0
27790,First-Class,33,28,12,164,25*,10.25,,,0,0,,,88,9
